Source;Scrittori;Message Size;Time;Provenance
client0;1;1024;1619;LOCAL
client0;1;1024;1410;LOCAL
client0;1;1024;1516;LOCAL
client0;1;1024;1872;LOCAL
client0;1;1024;1595;LOCAL
client0;1;1024;1478;LOCAL
client0;1;1024;1663;LOCAL
client0;1;1024;1696;LOCAL
client0;1;1024;1234;LOCAL
client0;1;1024;1668;LOCAL
client0;1;1024;1537;LOCAL
client0;1;1024;1902;LOCAL
client0;1;1024;1254;LOCAL
client0;1;1024;2127;LOCAL
client0;1;1024;1502;LOCAL
client0;1;1024;1444;LOCAL
client0;1;1024;1618;LOCAL
client0;1;1024;1877;LOCAL
client0;1;1024;1391;LOCAL
client0;1;1024;1321;LOCAL
client0;1;1024;665;LOCAL
client0;1;1024;1559;LOCAL
client0;1;1024;1373;LOCAL
client0;1;1024;1245;LOCAL
client0;1;1024;1613;LOCAL
client0;1;1024;542;LOCAL
client0;1;1024;691;LOCAL
client0;1;1024;1290;LOCAL
client0;1;1024;1757;LOCAL
client0;1;1024;3963;LOCAL
client0;1;1024;765;LOCAL
client0;1;1024;1755;LOCAL
client0;1;1024;799;LOCAL
client0;1;1024;1691;LOCAL
client0;1;1024;1561;LOCAL
client0;1;1024;1281;LOCAL
client0;1;1024;1541;LOCAL
client0;1;1024;1579;LOCAL
client0;1;1024;1752;LOCAL
client0;1;1024;2285;LOCAL
client0;1;1024;1657;LOCAL
client0;1;1024;1313;LOCAL
client0;1;1024;1227;LOCAL
client0;1;1024;1029;LOCAL
client0;1;1024;866;LOCAL
client0;1;1024;1069;LOCAL
client0;1;1024;1605;LOCAL
client0;1;1024;1681;LOCAL
client0;1;1024;1779;LOCAL
client0;1;1024;1886;LOCAL
client0;1;1024;1726;LOCAL
client0;1;1024;1465;LOCAL
client0;1;1024;1693;LOCAL
client0;1;1024;1449;LOCAL
client0;1;1024;666;LOCAL
client0;1;1024;1203;LOCAL
client0;1;1024;656;LOCAL
client0;1;1024;467;LOCAL
client0;1;1024;1013;LOCAL
client0;1;1024;2153;LOCAL
client0;1;1024;1882;LOCAL
client0;1;1024;1155;LOCAL
client0;1;1024;2167;LOCAL
client0;1;1024;522;LOCAL
client0;1;1024;940;LOCAL
client0;1;1024;2166;LOCAL
client0;1;1024;1169;LOCAL
client0;1;1024;1168;LOCAL
client0;1;1024;1023;LOCAL
client0;1;1024;761;LOCAL
client0;1;1024;2746;LOCAL
client0;1;1024;1126;LOCAL
client0;1;1024;451;LOCAL
client0;1;1024;1946;LOCAL
client0;1;1024;695;LOCAL
client0;1;1024;762;LOCAL
client0;1;1024;1748;LOCAL
client0;1;1024;778;LOCAL
client0;1;1024;712;LOCAL
client0;1;1024;2353;LOCAL
client0;1;1024;1580;LOCAL
client0;1;1024;1683;LOCAL
client0;1;1024;1178;LOCAL
client0;1;1024;7375;LOCAL
client0;1;1024;455;LOCAL
client0;1;1024;1455;LOCAL
client0;1;1024;1708;LOCAL
client0;1;1024;1855;LOCAL
client0;1;1024;2074;LOCAL
client0;1;1024;468;LOCAL
client0;1;1024;3429;LOCAL
client0;1;1024;1611;LOCAL
client0;1;1024;1651;LOCAL
client0;1;16384;4376;LOCAL
client0;1;16384;3415;LOCAL
client0;1;16384;4096;LOCAL
client0;1;16384;4030;LOCAL
client0;1;16384;4153;LOCAL
client0;1;16384;4088;LOCAL
client0;1;16384;4401;LOCAL
client0;1;16384;3855;LOCAL
client0;1;16384;6864;LOCAL
client0;1;16384;3905;LOCAL
client0;1;16384;3393;LOCAL
client0;1;16384;3993;LOCAL
client0;1;16384;4428;LOCAL
client0;1;16384;3910;LOCAL
client0;1;16384;2753;LOCAL
client0;1;16384;4084;LOCAL
client0;1;16384;3752;LOCAL
client0;1;16384;4306;LOCAL
client0;1;16384;5040;LOCAL
client0;1;16384;4110;LOCAL
client0;1;16384;4310;LOCAL
client0;1;16384;3974;LOCAL
client0;1;16384;4076;LOCAL
client0;1;16384;4404;LOCAL
client0;1;16384;2723;LOCAL
client0;1;16384;3846;LOCAL
client0;1;16384;3862;LOCAL
client0;1;16384;2677;LOCAL
client0;1;16384;4210;LOCAL
client0;1;16384;2941;LOCAL
client0;1;16384;4001;LOCAL
client0;1;16384;4063;LOCAL
client0;1;16384;4329;LOCAL
client0;1;16384;3949;LOCAL
client0;1;16384;3748;LOCAL
client0;1;16384;11025;LOCAL
client0;1;16384;3970;LOCAL
client0;1;16384;3772;LOCAL
client0;1;16384;3817;LOCAL
client0;1;16384;3433;LOCAL
client0;1;16384;3263;LOCAL
client0;1;16384;3965;LOCAL
client0;1;16384;4336;LOCAL
client0;1;16384;3981;LOCAL
client0;1;16384;4193;LOCAL
client0;1;16384;3723;LOCAL
client0;1;16384;3852;LOCAL
client0;1;16384;4043;LOCAL
client0;1;16384;3803;LOCAL
client0;1;16384;4012;LOCAL
client0;1;16384;4044;LOCAL
client0;1;16384;3994;LOCAL
client0;1;16384;4195;LOCAL
client0;1;16384;3857;LOCAL
client0;1;16384;3698;LOCAL
client0;1;16384;3450;LOCAL
client0;1;16384;3152;LOCAL
client0;1;16384;4278;LOCAL
client0;1;16384;3733;LOCAL
client0;1;16384;5800;LOCAL
client0;1;16384;3666;LOCAL
client0;1;16384;4055;LOCAL
client0;1;16384;4247;LOCAL
client0;1;16384;3696;LOCAL
client0;1;16384;3373;LOCAL
client0;1;16384;4153;LOCAL
client0;1;16384;4297;LOCAL
client0;1;16384;4112;LOCAL
client0;1;16384;2700;LOCAL
client0;1;16384;4101;LOCAL
client0;1;16384;2325;LOCAL
client0;1;16384;3805;LOCAL
client0;1;16384;3956;LOCAL
client0;1;16384;3874;LOCAL
client0;1;16384;3819;LOCAL
client0;1;16384;3662;LOCAL
client0;1;16384;3226;LOCAL
client0;1;16384;3842;LOCAL
client0;1;16384;3422;LOCAL
client0;1;16384;4724;LOCAL
client0;1;16384;3671;LOCAL
client0;1;16384;2570;LOCAL
client0;1;16384;4513;LOCAL
client0;1;16384;3188;LOCAL
client0;1;16384;3913;LOCAL
client0;1;16384;3593;LOCAL
client0;1;16384;4063;LOCAL
client0;1;16384;4011;LOCAL
client0;1;16384;4123;LOCAL
client0;1;16384;3714;LOCAL
client0;1;16384;7280;LOCAL
client0;1;16384;3593;LOCAL
client0;1;16384;3537;LOCAL
client0;1;16384;3971;LOCAL
client0;1;16384;2823;LOCAL
client0;1;16384;4353;LOCAL
client0;1;16384;4185;LOCAL
client0;1;16384;3411;LOCAL
client0;1;16384;3804;LOCAL
client0;1;16384;3438;LOCAL
client0;1;16;650;LOCAL
client0;1;16;1251;LOCAL
client0;1;16;1669;LOCAL
client0;1;16;1478;LOCAL
client0;1;16;1264;LOCAL
client0;1;16;1450;LOCAL
client0;1;16;1200;LOCAL
client0;1;16;1214;LOCAL
client0;1;16;767;LOCAL
client0;1;16;1543;LOCAL
client0;1;16;1515;LOCAL
client0;1;16;1451;LOCAL
client0;1;16;869;LOCAL
client0;1;16;1507;LOCAL
client0;1;16;1426;LOCAL
client0;1;16;1438;LOCAL
client0;1;16;1429;LOCAL
client0;1;16;1530;LOCAL
client0;1;16;1845;LOCAL
client0;1;16;1057;LOCAL
client0;1;16;978;LOCAL
client0;1;16;1458;LOCAL
client0;1;16;1433;LOCAL
client0;1;16;1172;LOCAL
client0;1;16;1481;LOCAL
client0;1;16;1150;LOCAL
client0;1;16;574;LOCAL
client0;1;16;2014;LOCAL
client0;1;16;1780;LOCAL
client0;1;16;1134;LOCAL
client0;1;16;1867;LOCAL
client0;1;16;4009;LOCAL
client0;1;16;1806;LOCAL
client0;1;16;1652;LOCAL
client0;1;16;1552;LOCAL
client0;1;16;1311;LOCAL
client0;1;16;1438;LOCAL
client0;1;16;1481;LOCAL
client0;1;16;1147;LOCAL
client0;1;16;1489;LOCAL
client0;1;16;1485;LOCAL
client0;1;16;1553;LOCAL
client0;1;16;2572;LOCAL
client0;1;16;1604;LOCAL
client0;1;16;1610;LOCAL
client0;1;16;1528;LOCAL
client0;1;16;1503;LOCAL
client0;1;16;1568;LOCAL
client0;1;16;1614;LOCAL
client0;1;16;1466;LOCAL
client0;1;16;1551;LOCAL
client0;1;16;1241;LOCAL
client0;1;16;1499;LOCAL
client0;1;16;1546;LOCAL
client0;1;16;1686;LOCAL
client0;1;16;1425;LOCAL
client0;1;16;1456;LOCAL
client0;1;16;1581;LOCAL
client0;1;16;1729;LOCAL
client0;1;16;1542;LOCAL
client0;1;16;1796;LOCAL
client0;1;16;1492;LOCAL
client0;1;16;1538;LOCAL
client0;1;16;1476;LOCAL
client0;1;16;1647;LOCAL
client0;1;16;1519;LOCAL
client0;1;16;1658;LOCAL
client0;1;16;1462;LOCAL
client0;1;16;1601;LOCAL
client0;1;16;1530;LOCAL
client0;1;16;901;LOCAL
client0;1;16;1655;LOCAL
client0;1;16;2502;LOCAL
client0;1;16;1732;LOCAL
client0;1;16;1671;LOCAL
client0;1;16;1645;LOCAL
client0;1;16;1416;LOCAL
client0;1;16;1396;LOCAL
client0;1;16;1750;LOCAL
client0;1;16;1296;LOCAL
client0;1;16;1585;LOCAL
client0;1;16;1450;LOCAL
client0;1;16;1490;LOCAL
client0;1;16;1458;LOCAL
client0;1;16;1414;LOCAL
client0;1;16;1536;LOCAL
client0;1;16;1578;LOCAL
client0;1;16;1505;LOCAL
client0;1;16;1675;LOCAL
client0;1;16;1533;LOCAL
client0;1;16;1564;LOCAL
client0;1;16;1471;LOCAL
client0;1;16;1572;LOCAL
client0;1;16;1481;LOCAL
client0;1;16;1798;LOCAL
client0;1;16;1540;LOCAL
client0;1;16;1473;LOCAL
client0;1;16;1523;LOCAL
client0;1;16;1642;LOCAL
client0;1;16;1512;LOCAL
client0;1;256;1135;LOCAL
client0;1;256;1424;LOCAL
client0;1;256;1653;LOCAL
client0;1;256;1483;LOCAL
client0;1;256;1616;LOCAL
client0;1;256;1755;LOCAL
client0;1;256;1181;LOCAL
client0;1;256;1172;LOCAL
client0;1;256;1665;LOCAL
client0;1;256;2616;LOCAL
client0;1;256;1577;LOCAL
client0;1;256;1683;LOCAL
client0;1;256;1669;LOCAL
client0;1;256;1802;LOCAL
client0;1;256;1518;LOCAL
client0;1;256;1705;LOCAL
client0;1;256;1515;LOCAL
client0;1;256;1560;LOCAL
client0;1;256;2549;LOCAL
client0;1;256;1220;LOCAL
client0;1;256;1622;LOCAL
client0;1;256;1382;LOCAL
client0;1;256;1627;LOCAL
client0;1;256;1592;LOCAL
client0;1;256;2116;LOCAL
client0;1;256;1764;LOCAL
client0;1;256;1590;LOCAL
client0;1;256;1775;LOCAL
client0;1;256;1529;LOCAL
client0;1;256;1240;LOCAL
client0;1;256;2958;LOCAL
client0;1;256;1748;LOCAL
client0;1;256;1285;LOCAL
client0;1;256;1718;LOCAL
client0;1;256;1964;LOCAL
client0;1;256;3632;LOCAL
client0;1;256;2192;LOCAL
client0;1;256;1720;LOCAL
client0;1;256;1420;LOCAL
client0;1;256;1618;LOCAL
client0;1;256;1703;LOCAL
client0;1;256;1735;LOCAL
client0;1;256;1837;LOCAL
client0;1;256;1637;LOCAL
client0;1;256;2331;LOCAL
client0;1;256;1076;LOCAL
client0;1;256;1386;LOCAL
client0;1;256;1610;LOCAL
client0;1;256;1426;LOCAL
client0;1;256;1756;LOCAL
client0;1;256;1628;LOCAL
client0;1;256;1809;LOCAL
client0;1;256;1744;LOCAL
client0;1;256;1611;LOCAL
client0;1;256;1664;LOCAL
client0;1;256;1706;LOCAL
client0;1;256;1621;LOCAL
client0;1;256;1900;LOCAL
client0;1;256;1594;LOCAL
client0;1;256;1588;LOCAL
client0;1;256;1750;LOCAL
client0;1;256;1607;LOCAL
client0;1;256;1622;LOCAL
client0;1;256;1898;LOCAL
client0;1;256;1336;LOCAL
client0;1;256;1783;LOCAL
client0;1;256;1196;LOCAL
client0;1;256;1699;LOCAL
client0;1;256;1610;LOCAL
client0;1;256;1424;LOCAL
client0;1;256;8422;LOCAL
client0;1;256;1713;LOCAL
client0;1;256;1430;LOCAL
client0;1;256;1786;LOCAL
client0;1;256;1764;LOCAL
client0;1;256;1958;LOCAL
client0;1;256;1687;LOCAL
client0;1;256;1645;LOCAL
client0;1;256;1870;LOCAL
client0;1;256;1706;LOCAL
client0;1;256;1509;LOCAL
client0;1;256;2265;LOCAL
client0;1;256;1796;LOCAL
client0;1;256;1833;LOCAL
client0;1;256;1854;LOCAL
client0;1;256;1879;LOCAL
client0;1;256;1504;LOCAL
client0;1;256;1755;LOCAL
client0;1;256;1861;LOCAL
client0;1;256;2036;LOCAL
client0;1;256;1740;LOCAL
client0;1;256;1707;LOCAL
client0;1;256;1544;LOCAL
client0;1;256;1804;LOCAL
client0;1;256;1631;LOCAL
client0;1;256;1813;LOCAL
client0;1;256;1620;LOCAL
client0;1;256;1939;LOCAL
client0;1;256;1895;LOCAL
client0;1;256;1179;LOCAL
client0;1;261424;10509;LOCAL
client0;1;261424;12095;LOCAL
client0;1;261424;13265;LOCAL
client0;1;261424;9671;LOCAL
client0;1;261424;14544;LOCAL
client0;1;261424;9286;LOCAL
client0;1;261424;8397;LOCAL
client0;1;261424;8934;LOCAL
client0;1;261424;9917;LOCAL
client0;1;261424;16980;LOCAL
client0;1;261424;16633;LOCAL
client0;1;261424;13896;LOCAL
client0;1;261424;9534;LOCAL
client0;1;261424;14236;LOCAL
client0;1;261424;9599;LOCAL
client0;1;261424;14089;LOCAL
client0;1;261424;17001;LOCAL
client0;1;261424;13740;LOCAL
client0;1;261424;9186;LOCAL
client0;1;261424;14428;LOCAL
client0;1;261424;14910;LOCAL
client0;1;261424;9477;LOCAL
client0;1;261424;17181;LOCAL
client0;1;261424;13014;LOCAL
client0;1;261424;9485;LOCAL
client0;1;261424;9766;LOCAL
client0;1;261424;9897;LOCAL
client0;1;261424;17450;LOCAL
client0;1;261424;17055;LOCAL
client0;1;261424;9464;LOCAL
client0;1;261424;14783;LOCAL
client0;1;261424;9374;LOCAL
client0;1;261424;15832;LOCAL
client0;1;261424;18166;LOCAL
client0;1;261424;9211;LOCAL
client0;1;261424;9576;LOCAL
client0;1;261424;17814;LOCAL
client0;1;261424;18436;LOCAL
client0;1;261424;14054;LOCAL
client0;1;261424;15888;LOCAL
client0;1;261424;9039;LOCAL
client0;1;261424;14010;LOCAL
client0;1;261424;13849;LOCAL
client0;1;261424;9585;LOCAL
client0;1;261424;16687;LOCAL
client0;1;261424;16190;LOCAL
client0;1;261424;18711;LOCAL
client0;1;261424;9093;LOCAL
client0;1;261424;9845;LOCAL
client0;1;261424;9581;LOCAL
client0;1;261424;16443;LOCAL
client0;1;261424;14995;LOCAL
client0;1;261424;14462;LOCAL
client0;1;261424;17141;LOCAL
client0;1;261424;14153;LOCAL
client0;1;261424;8634;LOCAL
client0;1;261424;9950;LOCAL
client0;1;261424;16448;LOCAL
client0;1;261424;15017;LOCAL
client0;1;261424;7182;LOCAL
client0;1;261424;7101;LOCAL
client0;1;261424;7271;LOCAL
client0;1;261424;14930;LOCAL
client0;1;261424;14209;LOCAL
client0;1;261424;9830;LOCAL
client0;1;261424;16667;LOCAL
client0;1;261424;7556;LOCAL
client0;1;261424;10781;LOCAL
client0;1;261424;9445;LOCAL
client0;1;261424;8869;LOCAL
client0;1;261424;15873;LOCAL
client0;1;261424;14194;LOCAL
client0;1;261424;9809;LOCAL
client0;1;261424;14803;LOCAL
client0;1;261424;9793;LOCAL
client0;1;261424;8732;LOCAL
client0;1;261424;9743;LOCAL
client0;1;261424;9974;LOCAL
client0;1;261424;17493;LOCAL
client0;1;261424;13970;LOCAL
client0;1;261424;14640;LOCAL
client0;1;261424;14465;LOCAL
client0;1;261424;17083;LOCAL
client0;1;261424;8712;LOCAL
client0;1;261424;9833;LOCAL
client0;1;261424;9610;LOCAL
client0;1;261424;16980;LOCAL
client0;1;261424;10148;LOCAL
client0;1;261424;9566;LOCAL
client0;1;261424;9355;LOCAL
client0;1;261424;9721;LOCAL
client0;1;261424;13632;LOCAL
client0;1;261424;17730;LOCAL
client0;1;261424;9209;LOCAL
client0;1;261424;9354;LOCAL
client0;1;261424;9496;LOCAL
client0;1;261424;10272;LOCAL
client0;1;261424;16669;LOCAL
client0;1;261424;8654;LOCAL
client0;1;261424;9283;LOCAL
client0;1;4096;2447;LOCAL
client0;1;4096;1121;LOCAL
client0;1;4096;2110;LOCAL
client0;1;4096;684;LOCAL
client0;1;4096;1608;LOCAL
client0;1;4096;1782;LOCAL
client0;1;4096;1619;LOCAL
client0;1;4096;1851;LOCAL
client0;1;4096;2290;LOCAL
client0;1;4096;652;LOCAL
client0;1;4096;2442;LOCAL
client0;1;4096;2045;LOCAL
client0;1;4096;1171;LOCAL
client0;1;4096;1461;LOCAL
client0;1;4096;2189;LOCAL
client0;1;4096;10182;LOCAL
client0;1;4096;836;LOCAL
client0;1;4096;991;LOCAL
client0;1;4096;2628;LOCAL
client0;1;4096;2165;LOCAL
client0;1;4096;3691;LOCAL
client0;1;4096;912;LOCAL
client0;1;4096;1026;LOCAL
client0;1;4096;570;LOCAL
client0;1;4096;2500;LOCAL
client0;1;4096;2290;LOCAL
client0;1;4096;1961;LOCAL
client0;1;4096;2317;LOCAL
client0;1;4096;2089;LOCAL
client0;1;4096;1435;LOCAL
client0;1;4096;2025;LOCAL
client0;1;4096;2513;LOCAL
client0;1;4096;2288;LOCAL
client0;1;4096;1767;LOCAL
client0;1;4096;2194;LOCAL
client0;1;4096;1247;LOCAL
client0;1;4096;3233;LOCAL
client0;1;4096;1663;LOCAL
client0;1;4096;2005;LOCAL
client0;1;4096;2212;LOCAL
client0;1;4096;1943;LOCAL
client0;1;4096;1368;LOCAL
client0;1;4096;1918;LOCAL
client0;1;4096;2116;LOCAL
client0;1;4096;2214;LOCAL
client0;1;4096;2285;LOCAL
client0;1;4096;1401;LOCAL
client0;1;4096;1967;LOCAL
client0;1;4096;2724;LOCAL
client0;1;4096;1426;LOCAL
client0;1;4096;2103;LOCAL
client0;1;4096;2248;LOCAL
client0;1;4096;2065;LOCAL
client0;1;4096;2002;LOCAL
client0;1;4096;2345;LOCAL
client0;1;4096;2259;LOCAL
client0;1;4096;1976;LOCAL
client0;1;4096;1646;LOCAL
client0;1;4096;2151;LOCAL
client0;1;4096;3112;LOCAL
client0;1;4096;2334;LOCAL
client0;1;4096;1985;LOCAL
client0;1;4096;2009;LOCAL
client0;1;4096;1891;LOCAL
client0;1;4096;2126;LOCAL
client0;1;4096;1942;LOCAL
client0;1;4096;1911;LOCAL
client0;1;4096;1944;LOCAL
client0;1;4096;1919;LOCAL
client0;1;4096;2129;LOCAL
client0;1;4096;1930;LOCAL
client0;1;4096;2158;LOCAL
client0;1;4096;2129;LOCAL
client0;1;4096;1985;LOCAL
client0;1;4096;2367;LOCAL
client0;1;4096;2141;LOCAL
client0;1;4096;2132;LOCAL
client0;1;4096;2339;LOCAL
client0;1;4096;2395;LOCAL
client0;1;4096;2131;LOCAL
client0;1;4096;1971;LOCAL
client0;1;4096;1924;LOCAL
client0;1;4096;1203;LOCAL
client0;1;4096;1968;LOCAL
client0;1;4096;2377;LOCAL
client0;1;4096;2196;LOCAL
client0;1;4096;1891;LOCAL
client0;1;4096;2383;LOCAL
client0;1;4096;2154;LOCAL
client0;1;4096;1595;LOCAL
client0;1;4096;3093;LOCAL
client0;1;4096;2245;LOCAL
client0;1;4096;2039;LOCAL
client0;1;4096;2003;LOCAL
client0;1;4096;1650;LOCAL
client0;1;4096;2047;LOCAL
client0;1;4096;2621;LOCAL
client0;1;4096;1932;LOCAL
client0;1;4096;2377;LOCAL
client0;1;4096;690;LOCAL
client0;1;4;589;LOCAL
client0;1;4;1458;LOCAL
client0;1;4;1485;LOCAL
client0;1;4;1467;LOCAL
client0;1;4;1584;LOCAL
client0;1;4;1523;LOCAL
client0;1;4;1120;LOCAL
client0;1;4;1128;LOCAL
client0;1;4;1469;LOCAL
client0;1;4;1544;LOCAL
client0;1;4;1590;LOCAL
client0;1;4;1499;LOCAL
client0;1;4;1316;LOCAL
client0;1;4;1422;LOCAL
client0;1;4;931;LOCAL
client0;1;4;1490;LOCAL
client0;1;4;892;LOCAL
client0;1;4;1403;LOCAL
client0;1;4;1396;LOCAL
client0;1;4;1059;LOCAL
client0;1;4;1066;LOCAL
client0;1;4;528;LOCAL
client0;1;4;1744;LOCAL
client0;1;4;1776;LOCAL
client0;1;4;1306;LOCAL
client0;1;4;1441;LOCAL
client0;1;4;1379;LOCAL
client0;1;4;1521;LOCAL
client0;1;4;1627;LOCAL
client0;1;4;1854;LOCAL
client0;1;4;1375;LOCAL
client0;1;4;1918;LOCAL
client0;1;4;1515;LOCAL
client0;1;4;2122;LOCAL
client0;1;4;794;LOCAL
client0;1;4;1204;LOCAL
client0;1;4;1459;LOCAL
client0;1;4;1367;LOCAL
client0;1;4;1529;LOCAL
client0;1;4;1553;LOCAL
client0;1;4;987;LOCAL
client0;1;4;960;LOCAL
client0;1;4;1324;LOCAL
client0;1;4;1492;LOCAL
client0;1;4;1540;LOCAL
client0;1;4;878;LOCAL
client0;1;4;845;LOCAL
client0;1;4;750;LOCAL
client0;1;4;934;LOCAL
client0;1;4;1153;LOCAL
client0;1;4;1891;LOCAL
client0;1;4;515;LOCAL
client0;1;4;689;LOCAL
client0;1;4;489;LOCAL
client0;1;4;589;LOCAL
client0;1;4;703;LOCAL
client0;1;4;1454;LOCAL
client0;1;4;895;LOCAL
client0;1;4;2228;LOCAL
client0;1;4;613;LOCAL
client0;1;4;1477;LOCAL
client0;1;4;1480;LOCAL
client0;1;4;1217;LOCAL
client0;1;4;1071;LOCAL
client0;1;4;1423;LOCAL
client0;1;4;1607;LOCAL
client0;1;4;1415;LOCAL
client0;1;4;1786;LOCAL
client0;1;4;1735;LOCAL
client0;1;4;1676;LOCAL
client0;1;4;1808;LOCAL
client0;1;4;1783;LOCAL
client0;1;4;1279;LOCAL
client0;1;4;1746;LOCAL
client0;1;4;1745;LOCAL
client0;1;4;1704;LOCAL
client0;1;4;1515;LOCAL
client0;1;4;1545;LOCAL
client0;1;4;1756;LOCAL
client0;1;4;1793;LOCAL
client0;1;4;1612;LOCAL
client0;1;4;1439;LOCAL
client0;1;4;1528;LOCAL
client0;1;4;1468;LOCAL
client0;1;4;1000;LOCAL
client0;1;4;1597;LOCAL
client0;1;4;1557;LOCAL
client0;1;4;1652;LOCAL
client0;1;4;1436;LOCAL
client0;1;4;1621;LOCAL
client0;1;4;5505;LOCAL
client0;1;4;1633;LOCAL
client0;1;4;1669;LOCAL
client0;1;4;1605;LOCAL
client0;1;4;1474;LOCAL
client0;1;4;1799;LOCAL
client0;1;4;1423;LOCAL
client0;1;4;1413;LOCAL
client0;1;4;1479;LOCAL
client0;1;4;1526;LOCAL
client0;1;64;1530;LOCAL
client0;1;64;995;LOCAL
client0;1;64;1619;LOCAL
client0;1;64;1239;LOCAL
client0;1;64;1490;LOCAL
client0;1;64;1368;LOCAL
client0;1;64;1541;LOCAL
client0;1;64;1558;LOCAL
client0;1;64;1429;LOCAL
client0;1;64;1433;LOCAL
client0;1;64;1571;LOCAL
client0;1;64;1454;LOCAL
client0;1;64;1271;LOCAL
client0;1;64;1483;LOCAL
client0;1;64;1012;LOCAL
client0;1;64;1326;LOCAL
client0;1;64;1567;LOCAL
client0;1;64;1441;LOCAL
client0;1;64;1446;LOCAL
client0;1;64;1683;LOCAL
client0;1;64;1504;LOCAL
client0;1;64;1342;LOCAL
client0;1;64;1617;LOCAL
client0;1;64;1346;LOCAL
client0;1;64;1350;LOCAL
client0;1;64;1660;LOCAL
client0;1;64;1741;LOCAL
client0;1;64;1198;LOCAL
client0;1;64;1567;LOCAL
client0;1;64;1277;LOCAL
